               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 131,            0.015752,           0.0051538,           0.0010124,             0.98192,             0.99174,               0.995,             0.84021,           0.0091385,           0.0023794,            0.000423,            0.007426,            0.007426,            0.007426
                 132,            0.016253,           0.0050454,           0.0012771,             0.98118,             0.99669,               0.995,             0.86929,           0.0079833,           0.0022445,          0.00054159,           0.0074062,           0.0074062,           0.0074062
                 133,            0.015263,           0.0048159,           0.0010965,             0.99263,              0.9973,               0.995,             0.87196,           0.0085103,            0.002363,          0.00035913,           0.0073864,           0.0073864,           0.0073864
                 134,             0.01691,           0.0051468,           0.0011883,             0.99202,             0.96112,             0.99333,             0.89299,           0.0077287,           0.0022709,           0.0004333,           0.0073666,           0.0073666,           0.0073666
                 135,            0.016469,           0.0052566,           0.0010382,             0.95801,             0.99103,             0.99333,             0.88853,            0.008346,           0.0022471,          0.00037394,           0.0073468,           0.0073468,           0.0073468
                 136,            0.016613,           0.0052774,           0.0011665,             0.99012,             0.93414,             0.99143,             0.87285,           0.0079697,           0.0019605,          0.00085602,            0.007327,            0.007327,            0.007327
                 137,            0.016128,           0.0049682,          0.00066907,             0.98025,             0.94329,             0.99143,             0.90893,           0.0076412,           0.0023513,          0.00036521,           0.0073072,           0.0073072,           0.0073072
                 138,            0.015871,           0.0051938,           0.0017146,             0.98926,             0.97436,             0.99333,              0.8652,           0.0089077,           0.0021203,          0.00035162,           0.0072874,           0.0072874,           0.0072874
                 139,            0.017041,           0.0051205,           0.0024955,             0.98228,              0.9956,               0.995,             0.89309,           0.0075303,           0.0018435,          0.00034168,           0.0072676,           0.0072676,           0.0072676
                 140,             0.01542,           0.0050374,           0.0014011,             0.99189,                   1,               0.995,             0.90959,           0.0070513,           0.0017567,          0.00031307,           0.0072478,           0.0072478,           0.0072478
                 141,            0.015423,           0.0052932,            0.001733,             0.99089,                   1,               0.995,             0.90989,           0.0070009,           0.0019176,          0.00028403,            0.007228,            0.007228,            0.007228
                 142,            0.015278,           0.0052138,           0.0012827,             0.99208,             0.96972,             0.99333,             0.91075,           0.0069931,           0.0021539,           0.0002557,           0.0072082,           0.0072082,           0.0072082
                 143,            0.015498,           0.0051078,           0.0013703,             0.94838,             0.98016,             0.98952,             0.88731,           0.0075185,           0.0022428,          0.00030577,           0.0071884,           0.0071884,           0.0071884
