               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  96,            0.013569,           0.0083057,           0.0011685,             0.98879,             0.95557,             0.97491,              0.8981,           0.0087259,           0.0045366,           0.0018351,           0.0076488,           0.0076488,           0.0076488
                  97,            0.013176,           0.0080346,           0.0011197,             0.98948,             0.94405,             0.97748,             0.90604,           0.0084282,           0.0042109,           0.0027015,            0.007624,            0.007624,            0.007624
                  98,            0.013535,           0.0082169,           0.0012075,             0.98684,             0.95481,             0.97802,             0.90701,           0.0083531,           0.0044982,           0.0016177,           0.0075993,           0.0075993,           0.0075993
                  99,            0.013397,           0.0080228,           0.0011886,             0.96614,             0.95728,             0.96924,             0.90197,           0.0088304,           0.0045342,           0.0019083,           0.0075745,           0.0075745,           0.0075745
                 100,            0.013206,             0.00803,           0.0012676,             0.97868,             0.94816,             0.97505,             0.90746,           0.0080479,           0.0043297,           0.0022892,           0.0075498,           0.0075498,           0.0075498
                 101,            0.013151,            0.007895,           0.0010047,             0.97617,             0.95641,             0.97745,             0.90672,           0.0082197,           0.0042553,           0.0014326,            0.007525,            0.007525,            0.007525
                 102,             0.01303,           0.0080968,           0.0010949,             0.96115,             0.95903,             0.97442,             0.89839,           0.0082995,           0.0043869,           0.0019338,           0.0075003,           0.0075003,           0.0075003
                 103,            0.012702,           0.0079398,          0.00099784,             0.98316,             0.96126,             0.97651,              0.9154,            0.007949,            0.004205,           0.0016268,           0.0074755,           0.0074755,           0.0074755
                 104,            0.013007,           0.0080217,           0.0010603,             0.99791,             0.94564,             0.97363,             0.90957,           0.0082043,           0.0043085,           0.0011766,           0.0074507,           0.0074507,           0.0074507
                 105,            0.012902,           0.0079287,          0.00098494,             0.98123,             0.95689,             0.97635,             0.91205,            0.007971,           0.0043302,           0.0014268,            0.007426,            0.007426,            0.007426
                 106,            0.012787,           0.0078032,           0.0011102,             0.99508,             0.95122,             0.97421,             0.91462,           0.0080849,           0.0042694,           0.0013268,           0.0074013,           0.0074013,           0.0074013
