               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  63,            0.014598,           0.0082116,          0.00074886,             0.98622,             0.97706,             0.98736,             0.93129,            0.007792,           0.0044508,          0.00079708,           0.0084655,           0.0084655,           0.0084655
                  64,            0.014342,           0.0079562,          0.00075306,             0.99203,             0.97527,             0.98603,             0.92309,           0.0080611,           0.0044179,           0.0010386,           0.0084408,           0.0084408,           0.0084408
                  65,            0.014237,           0.0079855,          0.00068603,             0.99885,             0.97798,             0.98633,             0.90937,           0.0086167,           0.0044918,          0.00050254,            0.008416,            0.008416,            0.008416
                  66,            0.014181,           0.0081242,          0.00070392,              0.9953,             0.98122,             0.98647,             0.91414,           0.0080137,           0.0044513,           0.0005721,           0.0083913,           0.0083913,           0.0083913
                  67,             0.01419,           0.0079778,          0.00077618,             0.99192,             0.98014,             0.98501,             0.91956,           0.0081074,           0.0045247,           0.0011967,           0.0083665,           0.0083665,           0.0083665
                  68,            0.014113,            0.008012,          0.00077213,             0.98999,             0.98439,             0.98999,             0.92541,           0.0079028,           0.0046608,          0.00056691,           0.0083418,           0.0083418,           0.0083418
                  69,            0.013362,           0.0079644,          0.00078313,             0.99731,             0.98328,             0.98872,             0.92263,           0.0077774,            0.004499,          0.00059345,            0.008317,            0.008317,            0.008317
                  70,            0.014193,           0.0082067,           0.0010153,             0.99754,             0.98052,             0.98684,             0.91788,           0.0082538,           0.0045753,          0.00051345,           0.0082922,           0.0082922,           0.0082922
                  71,            0.013533,           0.0079764,           0.0008719,             0.99313,             0.98122,               0.986,             0.92687,             0.00794,           0.0042636,          0.00053898,           0.0082675,           0.0082675,           0.0082675
                  72,            0.014152,           0.0082599,          0.00072145,             0.99242,             0.97373,              0.9836,             0.92192,           0.0077779,           0.0044951,          0.00098491,           0.0082428,           0.0082428,           0.0082428
                  73,            0.013827,            0.007897,          0.00086339,             0.98921,             0.97242,             0.98643,             0.92277,           0.0078631,           0.0043902,          0.00097786,            0.008218,            0.008218,            0.008218
                  74,             0.01349,           0.0079258,          0.00078367,              0.9914,             0.97186,             0.98542,             0.92052,           0.0078688,           0.0044107,          0.00074308,           0.0081932,           0.0081932,           0.0081932
                  75,            0.013369,           0.0076413,          0.00072704,             0.99192,             0.96752,             0.98627,             0.92434,           0.0078979,           0.0042992,          0.00065088,           0.0081685,           0.0081685,           0.0081685
                  76,            0.013676,           0.0080709,          0.00091938,             0.98983,             0.97601,             0.98855,             0.92311,           0.0076615,           0.0043821,          0.00077655,           0.0081437,           0.0081437,           0.0081437
                  77,            0.013464,           0.0080187,            0.000744,             0.99068,             0.97346,             0.98694,             0.92414,           0.0077205,           0.0044103,          0.00095361,            0.008119,            0.008119,            0.008119
                  78,            0.013374,            0.007646,          0.00069749,             0.98886,             0.97346,             0.98709,             0.92343,           0.0075331,           0.0042446,           0.0010707,           0.0080942,           0.0080942,           0.0080942
