               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  58,            0.026618,            0.016701,           0.0026625,             0.95489,                   1,               0.995,             0.64675,            0.017208,            0.001961,           0.0012302,           0.0085893,           0.0085893,           0.0085893
                  59,             0.02597,            0.017545,           0.0025222,             0.96604,                   1,               0.995,              0.8955,           0.0092785,           0.0015025,           0.0010457,           0.0085645,           0.0085645,           0.0085645
                  60,            0.025023,             0.01636,           0.0025856,             0.96845,                   1,               0.995,             0.64675,            0.015634,           0.0016317,           0.0010205,           0.0085398,           0.0085398,           0.0085398
                  61,             0.02575,            0.015683,           0.0023793,             0.96581,                   1,               0.995,             0.74625,            0.015136,             0.00155,          0.00097332,            0.008515,            0.008515,            0.008515
                  62,            0.026056,            0.017663,           0.0023005,             0.96284,                   1,               0.995,              0.6965,            0.017789,           0.0018148,          0.00094042,           0.0084903,           0.0084903,           0.0084903
                  63,            0.027155,            0.014282,           0.0031547,             0.96476,                   1,               0.995,             0.74625,             0.01741,           0.0016098,           0.0010016,           0.0084655,           0.0084655,           0.0084655
                  64,            0.024459,            0.014794,           0.0029219,             0.95435,                   1,               0.995,             0.84575,            0.010503,           0.0017378,           0.0010423,           0.0084408,           0.0084408,           0.0084408
                  65,            0.024451,            0.016104,           0.0031621,             0.96186,                   1,               0.995,              0.6965,            0.012188,           0.0019286,           0.0010606,            0.008416,            0.008416,            0.008416
                  66,            0.025277,            0.018289,           0.0028863,             0.96444,                   1,               0.995,              0.8955,            0.014704,           0.0021944,          0.00095243,           0.0083913,           0.0083913,           0.0083913
                  67,            0.024398,            0.014275,           0.0025341,             0.96007,                   1,               0.995,               0.796,            0.013687,           0.0021739,          0.00098033,           0.0083665,           0.0083665,           0.0083665
                  68,            0.024812,            0.017185,           0.0037583,             0.96453,                   1,               0.995,             0.94525,            0.011953,           0.0019433,           0.0010152,           0.0083418,           0.0083418,           0.0083418
                  69,            0.023142,            0.014586,            0.002643,             0.96644,                   1,               0.995,             0.84575,            0.015486,           0.0019865,           0.0010626,            0.008317,            0.008317,            0.008317
                  70,            0.024283,            0.013773,           0.0026457,             0.96597,                   1,               0.995,              0.8955,            0.013229,           0.0026326,           0.0010989,           0.0082922,           0.0082922,           0.0082922
                  71,            0.024684,            0.015033,           0.0028297,             0.96756,                   1,               0.995,               0.995,            0.011847,           0.0021973,           0.0010428,           0.0082675,           0.0082675,           0.0082675
                  72,            0.022285,            0.016353,           0.0024509,             0.96318,                   1,               0.995,             0.84575,             0.01384,           0.0020552,          0.00091324,           0.0082428,           0.0082428,           0.0082428
                  73,            0.023348,            0.014614,           0.0028244,              0.9565,                   1,               0.995,             0.74625,            0.013795,           0.0032196,            0.000951,            0.008218,            0.008218,            0.008218
                  74,            0.023122,            0.013271,           0.0018324,             0.95437,                   1,               0.995,             0.84575,            0.013694,            0.002768,          0.00090394,           0.0081932,           0.0081932,           0.0081932
                  75,            0.023783,            0.013475,            0.002249,             0.96281,                   1,               0.995,             0.84575,            0.013792,           0.0017431,          0.00088677,           0.0081685,           0.0081685,           0.0081685
                  76,            0.023939,            0.014761,            0.002306,             0.96978,                   1,               0.995,              0.6965,            0.016781,           0.0018158,          0.00087962,           0.0081437,           0.0081437,           0.0081437
                  77,            0.023629,            0.014927,           0.0026379,             0.96367,                   1,               0.995,               0.796,           0.0084759,           0.0019438,          0.00089793,            0.008119,            0.008119,            0.008119
                  78,            0.022491,            0.015393,           0.0025466,             0.96832,                   1,               0.995,              0.8955,           0.0095831,            0.002135,          0.00096617,           0.0080942,           0.0080942,           0.0080942
                  79,            0.023373,            0.014242,           0.0022991,             0.96092,                   1,               0.995,              0.8955,            0.011911,           0.0025694,           0.0009357,           0.0080695,           0.0080695,           0.0080695
                  80,            0.022502,            0.014768,            0.002296,             0.95454,                   1,               0.995,              0.6965,            0.014291,           0.0033343,          0.00092225,           0.0080447,           0.0080447,           0.0080447
