               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  36,            0.031093,            0.034166,            0.024793,             0.24522,             0.42222,             0.23896,             0.14473,            0.031086,            0.016473,            0.026175,            0.009307,            0.009307,            0.009307
                  37,            0.030148,             0.03194,            0.025586,             0.31937,             0.41683,             0.32075,               0.196,            0.033794,            0.014097,            0.027415,           0.0092872,           0.0092872,           0.0092872
                  38,            0.030939,            0.032478,            0.024222,             0.66878,             0.47888,             0.63327,              0.4171,            0.027864,            0.013526,            0.014037,           0.0092674,           0.0092674,           0.0092674
                  39,             0.03026,            0.031456,            0.023301,             0.37215,             0.38889,             0.42232,             0.25864,            0.032567,             0.01564,            0.013486,           0.0092476,           0.0092476,           0.0092476
                  40,            0.029236,            0.030708,            0.023355,             0.98083,             0.18519,             0.27715,             0.17648,            0.038777,            0.016814,            0.013679,           0.0092278,           0.0092278,           0.0092278
                  41,             0.02928,            0.032768,            0.022271,             0.33004,             0.28889,             0.30996,              0.2022,            0.034167,            0.016601,            0.011056,            0.009208,            0.009208,            0.009208
                  42,            0.030086,            0.032362,             0.02214,             0.29404,             0.47046,             0.33758,             0.22102,            0.034473,            0.015461,            0.014864,           0.0091882,           0.0091882,           0.0091882
                  43,            0.030366,             0.03245,             0.02198,             0.32926,             0.52188,             0.44566,             0.24571,             0.04215,            0.016027,            0.019826,           0.0091684,           0.0091684,           0.0091684
                  44,            0.030721,            0.031433,            0.021444,             0.34532,             0.41864,             0.33608,             0.19445,            0.037221,            0.016387,            0.018517,           0.0091486,           0.0091486,           0.0091486
                  45,            0.029393,            0.031869,             0.02126,              0.1897,             0.29337,             0.12171,            0.057084,             0.04041,            0.018635,            0.019387,           0.0091288,           0.0091288,           0.0091288
                  46,            0.029942,            0.031562,            0.019826,              0.2101,             0.22908,             0.24567,             0.16072,            0.033708,            0.016577,            0.017735,            0.009109,            0.009109,            0.009109
                  47,            0.029075,            0.032254,            0.019448,             0.29997,             0.43367,             0.25844,             0.14784,            0.031834,            0.016975,            0.010475,           0.0090892,           0.0090892,           0.0090892
                  48,            0.028756,            0.033217,            0.019357,             0.40101,             0.19584,             0.25165,             0.13876,            0.041409,            0.018847,           0.0092932,           0.0090694,           0.0090694,           0.0090694
                  49,            0.028282,            0.031667,            0.019479,             0.43238,             0.45094,             0.41217,             0.23031,             0.03219,             0.01593,            0.010952,           0.0090496,           0.0090496,           0.0090496
                  50,            0.029352,            0.031782,            0.019546,             0.45198,             0.47802,             0.39202,             0.21213,            0.034461,            0.015661,           0.0086798,           0.0090298,           0.0090298,           0.0090298
                  51,            0.027771,            0.031877,             0.01872,             0.31977,             0.26296,             0.21439,             0.14404,            0.038452,            0.016641,            0.009553,             0.00901,             0.00901,             0.00901
                  52,            0.028146,            0.030786,             0.01816,              0.3486,             0.25595,             0.27291,              0.1645,            0.034494,            0.016361,            0.015379,           0.0089902,           0.0089902,           0.0089902
                  53,            0.027812,            0.031846,            0.017136,             0.56902,             0.44074,             0.26301,             0.11543,            0.040263,            0.018367,            0.020045,           0.0089704,           0.0089704,           0.0089704
                  54,            0.027986,            0.033439,            0.017322,             0.84812,             0.25556,             0.38528,             0.23038,            0.033593,            0.018186,             0.01949,           0.0089506,           0.0089506,           0.0089506
                  55,            0.027243,            0.031381,            0.017064,             0.45723,             0.52123,             0.39406,             0.25486,            0.025751,             0.01635,             0.01104,           0.0089308,           0.0089308,           0.0089308
                  56,            0.028594,            0.031138,            0.016982,             0.39027,              0.5963,             0.40132,              0.2213,            0.028943,            0.014462,            0.016461,            0.008911,            0.008911,            0.008911
                  57,            0.028263,            0.029223,            0.016682,             0.49568,             0.57037,             0.46143,             0.26707,            0.028911,            0.016135,            0.021198,           0.0088912,           0.0088912,           0.0088912
                  58,            0.027135,            0.029236,            0.017763,             0.53206,             0.48705,             0.57966,             0.35728,            0.025506,            0.014732,            0.011272,           0.0088714,           0.0088714,           0.0088714
                  59,            0.026509,            0.029699,            0.017006,              0.3743,             0.48889,             0.30384,             0.12835,            0.033614,            0.017079,            0.017947,           0.0088516,           0.0088516,           0.0088516
                  60,            0.028071,            0.030627,            0.015341,             0.55336,             0.58817,             0.39664,             0.21478,            0.030508,            0.014409,            0.017199,           0.0088318,           0.0088318,           0.0088318
                  61,            0.027072,            0.029661,            0.015525,             0.22892,             0.16667,             0.19403,              0.1184,            0.033428,            0.018025,             0.01861,            0.008812,            0.008812,            0.008812
                  62,             0.02793,            0.030198,            0.014666,             0.19309,             0.12963,             0.24012,             0.14157,            0.029831,              0.0175,             0.02105,           0.0087922,           0.0087922,           0.0087922
                  63,            0.027088,            0.028772,            0.015095,             0.37116,             0.20595,             0.24682,             0.16676,            0.026629,            0.020109,             0.01711,           0.0087724,           0.0087724,           0.0087724
                  64,            0.027312,            0.027782,            0.015812,             0.42477,             0.28054,             0.29657,             0.17645,            0.029734,            0.019484,            0.023942,           0.0087526,           0.0087526,           0.0087526
                  65,            0.026995,            0.029804,            0.014666,             0.36984,             0.27703,             0.29869,             0.18963,            0.025738,            0.020571,            0.013251,           0.0087328,           0.0087328,           0.0087328
                  66,            0.027426,            0.030263,            0.014554,             0.32731,             0.25665,             0.21483,            0.084514,            0.028435,            0.025139,            0.013668,            0.008713,            0.008713,            0.008713
                  67,            0.025715,            0.028271,            0.014345,             0.34589,             0.30918,             0.34687,             0.17824,            0.029986,            0.017827,            0.011904,           0.0086932,           0.0086932,           0.0086932
                  68,            0.027136,            0.029149,            0.013114,             0.26696,             0.36296,             0.24216,             0.14934,            0.027737,            0.019745,           0.0087982,           0.0086734,           0.0086734,           0.0086734
                  69,            0.025347,            0.028126,            0.013723,             0.35866,             0.57518,             0.41019,             0.21193,            0.030562,            0.018172,           0.0080612,           0.0086536,           0.0086536,           0.0086536
                  70,            0.027283,            0.028922,            0.014882,             0.53121,             0.51781,             0.42445,             0.22658,            0.029804,            0.015824,            0.014192,           0.0086338,           0.0086338,           0.0086338
                  71,            0.025409,            0.028224,             0.01262,             0.42661,             0.55193,             0.39567,             0.22968,            0.029098,            0.016241,            0.011812,            0.008614,            0.008614,            0.008614
                  72,            0.026453,            0.028603,            0.013472,             0.32326,             0.25926,             0.22393,             0.11321,              0.0355,            0.019444,            0.014033,           0.0085942,           0.0085942,           0.0085942
                  73,             0.02582,            0.030185,            0.013321,             0.18596,             0.22222,             0.21324,             0.11151,            0.035433,            0.020748,             0.01271,           0.0085744,           0.0085744,           0.0085744
                  74,            0.026514,            0.028791,            0.013913,             0.62582,             0.17153,             0.23297,             0.15292,            0.034994,            0.021953,            0.012943,           0.0085546,           0.0085546,           0.0085546
                  75,            0.026414,            0.029079,            0.012863,               0.534,             0.28901,             0.21547,             0.13296,            0.034874,            0.020213,              0.0144,           0.0085348,           0.0085348,           0.0085348
                  76,            0.026063,            0.028541,            0.012181,             0.51103,             0.31253,             0.29683,             0.19486,            0.029966,            0.018466,            0.020061,            0.008515,            0.008515,            0.008515
                  77,            0.025525,            0.027463,             0.01216,             0.46377,             0.36801,             0.39046,             0.24062,            0.025939,            0.018441,            0.015296,           0.0084952,           0.0084952,           0.0084952
                  78,            0.025627,             0.02823,            0.013294,             0.61914,             0.32963,             0.36238,             0.20306,            0.029199,            0.017611,            0.016059,           0.0084754,           0.0084754,           0.0084754
                  79,            0.025442,            0.028397,            0.012877,             0.66448,             0.48889,              0.4645,             0.24902,            0.029943,            0.015145,            0.012486,           0.0084556,           0.0084556,           0.0084556
                  80,            0.025207,            0.028019,            0.011813,             0.47038,             0.37407,             0.31733,             0.20789,            0.034033,            0.016253,            0.013767,           0.0084358,           0.0084358,           0.0084358
                  81,            0.025159,             0.02917,            0.012509,             0.63001,             0.24587,             0.31941,             0.17562,            0.029066,            0.018968,            0.015336,            0.008416,            0.008416,            0.008416
                  82,            0.025946,            0.028103,            0.012277,             0.40278,             0.33346,              0.2968,             0.14763,             0.03096,            0.020532,            0.013133,           0.0083962,           0.0083962,           0.0083962
                  83,              0.0256,            0.027702,            0.012464,             0.46302,             0.42222,             0.21151,             0.12005,            0.034483,            0.022311,            0.017381,           0.0083764,           0.0083764,           0.0083764
                  84,            0.024623,            0.026718,            0.010909,             0.41998,             0.31852,             0.20522,             0.10391,            0.036068,            0.022856,            0.024706,           0.0083566,           0.0083566,           0.0083566
                  85,            0.025486,            0.028722,            0.011299,             0.31673,             0.26968,             0.15116,             0.09571,             0.03532,            0.020886,            0.019425,           0.0083368,           0.0083368,           0.0083368
                  86,            0.025629,            0.026924,             0.01128,             0.61239,                 0.4,             0.40772,             0.22576,            0.034114,            0.018775,            0.012632,            0.008317,            0.008317,            0.008317
                  87,            0.025211,            0.027837,            0.011751,             0.46776,             0.28802,             0.25303,             0.14071,            0.034883,             0.02031,            0.017036,           0.0082972,           0.0082972,           0.0082972
                  88,            0.025289,            0.027236,            0.011378,             0.24237,              0.1963,             0.17935,              0.1229,            0.033867,            0.019588,            0.017384,           0.0082774,           0.0082774,           0.0082774
                  89,            0.024815,            0.025926,            0.011486,             0.57431,             0.25713,             0.37494,             0.25068,            0.026212,              0.0153,            0.016232,           0.0082576,           0.0082576,           0.0082576
                  90,            0.025589,            0.027621,            0.010952,             0.50329,             0.51111,             0.49069,             0.32147,            0.025724,            0.013324,           0.0067426,           0.0082378,           0.0082378,           0.0082378
                  91,            0.025061,             0.02638,            0.012164,             0.23216,             0.33526,             0.19939,             0.15016,            0.026014,              0.0194,            0.010102,            0.008218,            0.008218,            0.008218
                  92,            0.024987,            0.027631,            0.011751,             0.15724,             0.18519,             0.15611,             0.10653,            0.025463,            0.021465,            0.014196,           0.0081982,           0.0081982,           0.0081982
                  93,            0.024998,            0.027063,            0.010781,            0.044655,             0.58519,             0.14308,            0.084612,            0.035016,            0.021099,            0.018889,           0.0081784,           0.0081784,           0.0081784
                  94,            0.024444,            0.025813,            0.011362,             0.66954,             0.16667,             0.21453,              0.1146,             0.03415,            0.021781,            0.020141,           0.0081586,           0.0081586,           0.0081586
                  95,            0.024948,            0.027112,            0.011132,            0.039771,             0.41852,             0.10265,            0.066681,            0.034663,            0.026745,             0.01602,           0.0081388,           0.0081388,           0.0081388
                  96,             0.02458,            0.027395,            0.010784,             0.38051,             0.20646,             0.26303,             0.16925,            0.026313,            0.023987,            0.013548,            0.008119,            0.008119,            0.008119
                  97,            0.024318,             0.02699,             0.01061,             0.57239,             0.23333,             0.28908,             0.14956,             0.02927,            0.019707,            0.016749,           0.0080992,           0.0080992,           0.0080992
                  98,            0.024331,            0.027018,            0.010174,             0.65458,             0.31813,             0.34035,             0.18567,            0.030792,            0.020563,            0.014396,           0.0080794,           0.0080794,           0.0080794
                  99,            0.023642,            0.026269,             0.01061,             0.56367,                 0.3,             0.35427,             0.24854,            0.027383,            0.017362,            0.014305,           0.0080596,           0.0080596,           0.0080596
                 100,            0.024456,            0.025991,            0.010987,             0.44796,              0.3141,             0.27016,             0.15795,            0.029846,            0.021495,            0.015887,           0.0080398,           0.0080398,           0.0080398
                 101,            0.023229,            0.028275,            0.010035,             0.60097,             0.25387,             0.28517,             0.17501,            0.028827,            0.020627,            0.010325,             0.00802,             0.00802,             0.00802
                 102,             0.02423,            0.026928,            0.010065,             0.42569,             0.42963,             0.37555,             0.25751,            0.027462,            0.018465,            0.012753,           0.0080002,           0.0080002,           0.0080002
                 103,            0.023661,             0.02674,            0.010833,             0.41601,             0.42222,             0.43785,              0.2694,            0.031841,            0.018369,             0.01166,           0.0079804,           0.0079804,           0.0079804
                 104,             0.02467,            0.025913,           0.0097686,             0.61829,             0.47712,             0.50545,             0.37918,            0.028207,            0.018299,            0.011188,           0.0079606,           0.0079606,           0.0079606
                 105,            0.023456,            0.027244,           0.0086629,             0.70781,                 0.3,             0.45051,             0.32255,            0.026428,            0.015574,           0.0092114,           0.0079408,           0.0079408,           0.0079408
                 106,            0.024379,            0.025587,            0.010007,             0.69383,             0.33581,              0.3997,             0.24655,            0.031125,            0.014361,            0.012625,            0.007921,            0.007921,            0.007921
                 107,            0.024251,            0.025511,           0.0094675,              0.4737,             0.28212,             0.30103,              0.1823,            0.033736,            0.015997,            0.014933,           0.0079012,           0.0079012,           0.0079012
                 108,            0.024068,            0.026108,           0.0088123,             0.48383,             0.27037,             0.26497,             0.19749,            0.031483,            0.017152,            0.017825,           0.0078814,           0.0078814,           0.0078814
                 109,            0.023388,            0.026447,           0.0091825,             0.52777,             0.26414,             0.35854,             0.27668,            0.029922,            0.018073,            0.014177,           0.0078616,           0.0078616,           0.0078616
                 110,            0.022745,            0.026113,           0.0095374,               0.487,             0.28889,              0.3345,              0.2595,            0.027773,            0.019191,            0.013258,           0.0078418,           0.0078418,           0.0078418
                 111,            0.023143,            0.025203,           0.0082537,             0.29922,              0.1963,             0.20573,             0.16222,            0.030762,            0.021799,            0.013449,            0.007822,            0.007822,            0.007822
                 112,            0.022502,            0.024584,           0.0092316,             0.70147,             0.25185,             0.32332,              0.2329,            0.029081,            0.020254,            0.012384,           0.0078022,           0.0078022,           0.0078022
                 113,            0.023634,            0.024468,           0.0096266,             0.37944,             0.20741,             0.24084,             0.15522,            0.033523,            0.019542,            0.014879,           0.0077824,           0.0077824,           0.0077824
                 114,              0.0234,            0.026769,            0.010684,             0.61028,             0.24256,             0.36341,             0.20885,            0.033332,            0.017209,            0.012292,           0.0077626,           0.0077626,           0.0077626
                 115,            0.024047,            0.025285,            0.010379,             0.52797,             0.38228,              0.3664,             0.19979,            0.032211,            0.020272,            0.014672,           0.0077428,           0.0077428,           0.0077428
                 116,            0.023697,            0.024843,           0.0092515,             0.49024,             0.38641,              0.5111,             0.32752,            0.031788,            0.016467,            0.014501,            0.007723,            0.007723,            0.007723
                 117,            0.023403,            0.027038,           0.0090647,             0.51964,             0.36667,             0.41013,             0.25079,            0.030753,            0.016076,            0.019218,           0.0077032,           0.0077032,           0.0077032
                 118,            0.024239,            0.025542,           0.0092231,             0.47054,             0.38743,             0.42299,             0.22383,            0.029672,            0.017089,            0.019061,           0.0076834,           0.0076834,           0.0076834
                 119,            0.023662,            0.026149,           0.0083499,             0.34933,             0.33704,             0.41504,             0.21676,            0.029918,            0.015924,            0.026088,           0.0076636,           0.0076636,           0.0076636
                 120,            0.024222,            0.025241,           0.0092172,             0.47217,             0.48618,             0.39129,              0.2083,             0.02912,            0.016824,            0.025992,           0.0076438,           0.0076438,           0.0076438
                 121,            0.023243,            0.024711,           0.0089145,             0.28015,                 0.3,              0.2815,             0.14972,            0.031505,             0.02061,            0.033046,            0.007624,            0.007624,            0.007624
                 122,            0.023421,             0.02435,           0.0084693,             0.28185,             0.23448,             0.25424,             0.16632,            0.026681,            0.020435,            0.021107,           0.0076042,           0.0076042,           0.0076042
                 123,            0.023232,            0.025848,           0.0089668,            0.081404,                 0.2,            0.088456,            0.040513,            0.037032,            0.025707,              0.0414,           0.0075844,           0.0075844,           0.0075844
                 124,            0.022505,            0.024929,           0.0086817,               0.269,             0.23608,             0.20218,             0.11089,            0.036904,            0.024908,            0.029041,           0.0075646,           0.0075646,           0.0075646
                 125,            0.022447,            0.024661,            0.008705,             0.22137,             0.18519,             0.14991,            0.086684,            0.033772,            0.025098,            0.027974,           0.0075448,           0.0075448,           0.0075448
                 126,            0.022797,            0.024335,           0.0079647,             0.21125,             0.18519,             0.23018,             0.14029,             0.03241,            0.022094,            0.016984,            0.007525,            0.007525,            0.007525
                 127,            0.022672,            0.025538,           0.0083848,             0.50658,             0.45049,             0.36127,             0.26136,            0.023973,            0.022236,            0.012836,           0.0075052,           0.0075052,           0.0075052
                 128,            0.022468,            0.024129,           0.0085812,             0.43294,             0.34784,             0.35002,              0.2587,            0.025291,             0.02139,            0.014343,           0.0074854,           0.0074854,           0.0074854
                 129,            0.022435,            0.024814,           0.0086245,             0.26785,             0.34727,             0.25446,             0.17433,             0.03213,             0.01912,            0.013739,           0.0074656,           0.0074656,           0.0074656
                 130,            0.023124,            0.024485,           0.0088071,              0.2618,                 0.3,             0.29401,             0.17526,            0.037278,            0.018034,            0.014893,           0.0074458,           0.0074458,           0.0074458
                 131,            0.022786,            0.023822,           0.0077013,             0.33841,             0.38557,             0.20666,             0.13287,            0.035359,             0.02024,            0.012851,            0.007426,            0.007426,            0.007426
                 132,            0.023102,            0.024498,           0.0080564,              0.4329,             0.44649,             0.38942,             0.22011,            0.033544,            0.018984,              0.0116,           0.0074062,           0.0074062,           0.0074062
                 133,            0.022403,            0.024126,            0.008262,             0.57111,             0.23333,             0.26644,               0.186,            0.033078,            0.016788,            0.014162,           0.0073864,           0.0073864,           0.0073864
                 134,             0.02217,            0.023994,           0.0081017,              0.3392,             0.21475,             0.21349,             0.13822,            0.031811,            0.021135,            0.012153,           0.0073666,           0.0073666,           0.0073666
                 135,            0.021537,             0.02358,           0.0076406,             0.31737,             0.21481,             0.21159,             0.15427,            0.030084,            0.023623,            0.013929,           0.0073468,           0.0073468,           0.0073468
                 136,            0.022436,            0.025267,           0.0076544,             0.36572,             0.33704,             0.26428,             0.17988,            0.028227,            0.020438,            0.012266,            0.007327,            0.007327,            0.007327
                 137,            0.022294,            0.023625,           0.0084444,             0.39091,             0.29676,              0.2893,             0.17783,            0.029655,            0.023706,             0.01739,           0.0073072,           0.0073072,           0.0073072
                 138,            0.023477,            0.025253,           0.0084527,             0.31555,             0.21481,             0.22283,             0.12437,            0.028378,            0.025221,            0.016061,           0.0072874,           0.0072874,           0.0072874
