               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  65,             0.01725,            0.012196,                   0,             0.99332,                   1,               0.995,             0.83486,            0.009719,            0.001482,                   0,            0.008416,            0.008416,            0.008416
                  66,            0.016988,            0.012796,                   0,             0.99294,                   1,               0.995,             0.85599,           0.0085434,           0.0014641,                   0,           0.0083913,           0.0083913,           0.0083913
                  67,            0.016495,             0.01322,                   0,             0.99334,                   1,               0.995,             0.88949,           0.0095769,           0.0016618,                   0,           0.0083665,           0.0083665,           0.0083665
                  68,            0.017124,            0.012783,                   0,             0.99341,                   1,               0.995,             0.91056,           0.0077002,           0.0016375,                   0,           0.0083418,           0.0083418,           0.0083418
                  69,            0.015813,            0.012321,                   0,             0.99274,                   1,               0.995,             0.89389,           0.0068235,           0.0018148,                   0,            0.008317,            0.008317,            0.008317
                  70,            0.016857,             0.01208,                   0,             0.99345,                   1,               0.995,             0.84945,           0.0097833,           0.0016167,                   0,           0.0082922,           0.0082922,           0.0082922
                  71,            0.016835,             0.01288,                   0,             0.99299,                   1,               0.995,              0.9085,           0.0066079,           0.0016043,                   0,           0.0082675,           0.0082675,           0.0082675
                  72,            0.017395,            0.012827,                   0,             0.99252,                   1,               0.995,             0.81001,             0.01145,           0.0017502,                   0,           0.0082428,           0.0082428,           0.0082428
                  73,            0.015916,            0.012483,                   0,             0.99328,                   1,               0.995,             0.93088,           0.0066056,           0.0015955,                   0,            0.008218,            0.008218,            0.008218
                  74,            0.016282,            0.012236,                   0,             0.99301,                   1,               0.995,             0.91946,           0.0072646,           0.0018547,                   0,           0.0081932,           0.0081932,           0.0081932
                  75,            0.016781,            0.012628,                   0,              0.9935,                   1,               0.995,             0.89005,           0.0072555,           0.0014148,                   0,           0.0081685,           0.0081685,           0.0081685
                  76,            0.014501,            0.012764,                   0,             0.99314,                   1,               0.995,             0.89701,           0.0077049,           0.0013607,                   0,           0.0081437,           0.0081437,           0.0081437
                  77,            0.016125,            0.012519,                   0,             0.99265,                   1,               0.995,             0.91049,           0.0076237,           0.0012922,                   0,            0.008119,            0.008119,            0.008119
                  78,            0.015827,            0.012568,                   0,             0.99226,                   1,               0.995,             0.93323,           0.0073767,           0.0012929,                   0,           0.0080942,           0.0080942,           0.0080942
                  79,            0.015687,            0.011737,                   0,               0.993,                   1,               0.995,              0.8224,           0.0095808,           0.0013556,                   0,           0.0080695,           0.0080695,           0.0080695
                  80,            0.015412,            0.011954,                   0,             0.99337,                   1,               0.995,             0.86726,            0.008159,           0.0016637,                   0,           0.0080447,           0.0080447,           0.0080447
                  81,             0.01529,            0.011822,                   0,             0.99292,                   1,               0.995,             0.88313,            0.007083,           0.0015287,                   0,             0.00802,             0.00802,             0.00802
                  82,            0.014469,            0.011472,                   0,             0.99318,                   1,               0.995,             0.84038,            0.007957,           0.0012882,                   0,           0.0079953,           0.0079953,           0.0079953
                  83,             0.01519,            0.011239,                   0,             0.99317,                   1,               0.995,             0.96937,           0.0067874,           0.0013404,                   0,           0.0079705,           0.0079705,           0.0079705
                  84,            0.015451,            0.011887,                   0,             0.99344,                   1,               0.995,             0.93534,           0.0065004,           0.0013626,                   0,           0.0079457,           0.0079457,           0.0079457
                  85,            0.014266,            0.012057,                   0,              0.9932,                   1,               0.995,             0.83649,            0.009167,           0.0015194,                   0,            0.007921,            0.007921,            0.007921
