               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  47,            0.018325,           0.0079207,           0.0023012,             0.95212,             0.95739,             0.98105,             0.84974,            0.011107,           0.0041277,           0.0016688,            0.008482,            0.008482,            0.008482
                  48,            0.018433,           0.0076862,           0.0020584,             0.97388,             0.94395,             0.98161,             0.85275,            0.011434,            0.004284,           0.0015347,            0.008449,            0.008449,            0.008449
                  49,            0.018638,            0.007842,           0.0020839,             0.98033,             0.92665,             0.97932,             0.84689,            0.011518,           0.0042812,           0.0015773,            0.008416,            0.008416,            0.008416
                  50,            0.018362,           0.0076708,           0.0019722,             0.97448,             0.94491,             0.97544,             0.85815,            0.011256,            0.004197,           0.0011502,            0.008383,            0.008383,            0.008383
                  51,            0.017743,           0.0075628,           0.0019311,             0.96526,             0.95169,             0.97978,             0.85417,            0.011141,           0.0041082,           0.0013776,             0.00835,             0.00835,             0.00835
                  52,            0.017997,           0.0076386,           0.0020137,             0.97949,             0.95087,             0.98087,             0.86308,             0.01102,           0.0040854,           0.0012175,            0.008317,            0.008317,            0.008317
                  53,            0.017555,           0.0073633,           0.0018206,             0.97546,             0.93729,             0.97618,             0.84545,            0.011476,           0.0042206,           0.0015586,            0.008284,            0.008284,            0.008284
                  54,            0.017772,           0.0075568,           0.0019685,             0.96815,             0.93623,             0.97797,             0.85875,            0.010859,           0.0040365,           0.0013843,            0.008251,            0.008251,            0.008251
                  55,            0.017728,           0.0075334,           0.0019508,             0.98153,             0.94048,             0.98101,             0.85572,            0.010936,           0.0040507,           0.0014111,            0.008218,            0.008218,            0.008218
                  56,            0.017467,           0.0074558,           0.0019292,              0.9764,              0.9339,             0.97715,             0.85873,             0.01067,           0.0040685,            0.001509,            0.008185,            0.008185,            0.008185
                  57,            0.017531,           0.0074072,           0.0018087,             0.97022,             0.94328,             0.97838,             0.86086,            0.010741,           0.0040693,           0.0016777,            0.008152,            0.008152,            0.008152
                  58,            0.017629,           0.0073974,           0.0016422,             0.97733,              0.9324,             0.97659,             0.84872,            0.011108,           0.0040371,           0.0013176,            0.008119,            0.008119,            0.008119
                  59,            0.017151,           0.0074114,           0.0017816,             0.96686,             0.94266,             0.98124,             0.84888,            0.010968,            0.004101,           0.0015292,            0.008086,            0.008086,            0.008086
                  60,            0.017143,           0.0073833,           0.0020398,             0.97893,             0.92889,             0.98124,             0.85363,              0.0106,           0.0039052,           0.0014594,            0.008053,            0.008053,            0.008053
                  61,            0.017484,           0.0075793,           0.0021376,               0.976,             0.93041,             0.98034,             0.85627,            0.011041,           0.0041406,           0.0014515,             0.00802,             0.00802,             0.00802
                  62,            0.017121,           0.0073125,           0.0018745,             0.96949,             0.95117,             0.98194,             0.85889,            0.011042,            0.003981,           0.0015008,            0.007987,            0.007987,            0.007987
                  63,            0.017076,           0.0074017,           0.0018963,             0.96632,             0.94627,             0.98054,             0.85534,            0.010561,           0.0040801,           0.0013419,            0.007954,            0.007954,            0.007954
                  64,            0.017189,           0.0073163,           0.0018948,             0.96907,             0.94959,             0.98068,             0.86047,             0.01054,            0.003926,           0.0012658,            0.007921,            0.007921,            0.007921
